"location","date","variant","num_sequences","perc_sequences","num_sequences_total"
"Monaco","2021-01-25","Omicron",0,0,1
"Monaco","2021-02-08","Alpha",1,100,1
"Monaco","2021-02-08","Delta",0,0,1
"Monaco","2021-02-08","Omicron",0,0,1
"Monaco","2021-03-08","Alpha",0,0,4
"Monaco","2021-03-08","Delta",0,0,4
"Monaco","2021-03-08","Omicron",0,0,4
"Monaco","2021-04-19","Alpha",2,100,2
"Monaco","2021-04-19","Delta",0,0,2
"Monaco","2021-04-19","Omicron",0,0,2
"Monaco","2021-05-31","Alpha",0,0,1
"Monaco","2021-05-31","Delta",1,100,1
"Monaco","2021-05-31","Omicron",0,0,1
"Monaco","2021-06-14","Alpha",0,0,11
"Monaco","2021-06-14","Delta",11,100,11
"Monaco","2021-06-14","Omicron",0,0,11
"Monaco","2021-06-28","Alpha",0,0,20
"Monaco","2021-06-28","Delta",20,100,20
"Monaco","2021-06-28","Omicron",0,0,20
"Monaco","2021-07-12","Alpha",0,0,1
"Monaco","2021-07-12","Delta",1,100,1
"Monaco","2021-07-12","Omicron",0,0,1
"Monaco","2021-07-26","Alpha",0,0,14
"Monaco","2021-07-26","Delta",14,100,14
"Monaco","2021-07-26","Omicron",0,0,14
"Monaco","2021-08-09","Alpha",0,0,14
"Monaco","2021-08-09","Delta",14,100,14
"Monaco","2021-08-09","Omicron",0,0,14
"Monaco","2021-09-06","Alpha",0,0,6
"Monaco","2021-09-06","Delta",6,100,6
"Monaco","2021-09-06","Omicron",0,0,6
"Monaco","2021-09-20","Alpha",0,0,2
"Monaco","2021-09-20","Delta",2,100,2
"Monaco","2021-09-20","Omicron",0,0,2
"Monaco","2021-11-01","Alpha",0,0,3
"Monaco","2021-11-01","Delta",3,100,3
"Monaco","2021-11-01","Omicron",0,0,3
"Monaco","2021-11-15","Alpha",0,0,3
"Monaco","2021-11-15","Delta",3,100,3
"Monaco","2021-11-15","Omicron",0,0,3
"Monaco","2021-12-27","Alpha",0,0,1
"Monaco","2021-12-27","Delta",1,100,1
"Monaco","2021-12-27","Omicron",0,0,1
"Mongolia","2020-08-17","Alpha",0,0,1
"Mongolia","2020-08-17","Delta",0,0,1
"Mongolia","2020-08-17","Omicron",0,0,1
"Mongolia","2020-10-12","Alpha",0,0,1
"Mongolia","2020-10-12","Delta",0,0,1
"Mongolia","2020-10-12","Omicron",0,0,1
"Mongolia","2020-11-09","Alpha",0,0,2
"Mongolia","2020-11-09","Delta",0,0,2
"Mongolia","2020-11-09","Omicron",0,0,2
"Mongolia","2020-11-23","Alpha",0,0,1
"Mongolia","2020-11-23","Delta",0,0,1
"Mongolia","2020-11-23","Omicron",0,0,1
"Mongolia","2020-12-07","Alpha",0,0,1
"Mongolia","2020-12-07","Delta",0,0,1
"Mongolia","2020-12-07","Omicron",0,0,1
"Mongolia","2020-12-21","Alpha",0,0,1
"Mongolia","2020-12-21","Delta",0,0,1
"Mongolia","2020-12-21","Omicron",0,0,1
"Mongolia","2021-01-04","Alpha",0,0,2
"Mongolia","2021-01-04","Delta",0,0,2
"Mongolia","2021-01-04","Omicron",0,0,2
"Mongolia","2021-01-11","Alpha",0,0,2
"Mongolia","2021-01-11","Delta",0,0,2
"Mongolia","2021-01-11","Omicron",0,0,2
"Mongolia","2021-01-25","Alpha",0,0,2
"Mongolia","2021-01-25","Delta",0,0,2
"Mongolia","2021-01-25","Omicron",0,0,2
"Mongolia","2021-02-08","Alpha",0,0,1
"Mongolia","2021-02-08","Delta",0,0,1
"Mongolia","2021-02-08","Omicron",0,0,1
"Mongolia","2021-02-22","Alpha",0,0,3
"Mongolia","2021-02-22","Delta",0,0,3
"Mongolia","2021-02-22","Omicron",0,0,3
"Mongolia","2021-03-08","Alpha",0,0,2
"Mongolia","2021-03-08","Delta",0,0,2
"Mongolia","2021-03-08","Omicron",0,0,2
"Mongolia","2021-03-22","Alpha",5,71.43,7
"Mongolia","2021-03-22","Delta",1,14.29,7
"Mongolia","2021-03-22","Omicron",0,0,7
"Mongolia","2021-04-19","Alpha",2,100,2
"Mongolia","2021-04-19","Delta",0,0,2
"Mongolia","2021-04-19","Omicron",0,0,2
"Mongolia","2021-05-17","Alpha",2,66.67,3
"Mongolia","2021-05-17","Delta",1,33.33,3
"Mongolia","2021-05-17","Omicron",0,0,3
"Mongolia","2021-06-28","Alpha",14,87.5,16
"Mongolia","2021-06-28","Delta",1,6.25,16
"Mongolia","2021-06-28","Omicron",0,0,16
"Mongolia","2021-07-12","Alpha",32,94.12,34
"Mongolia","2021-07-12","Delta",2,5.88,34
"Mongolia","2021-07-12","Omicron",0,0,34
"Mongolia","2021-07-26","Alpha",16,94.12,17
"Mongolia","2021-07-26","Delta",1,5.88,17
"Mongolia","2021-07-26","Omicron",0,0,17
"Mongolia","2021-08-09","Alpha",31,59.62,52
"Mongolia","2021-08-09","Delta",21,40.38,52
"Mongolia","2021-08-09","Omicron",0,0,52
"Montenegro","2020-07-20","Alpha",0,0,9
"Montenegro","2020-07-20","Delta",0,0,9
"Montenegro","2020-07-20","Omicron",0,0,9
"Montenegro","2021-01-25","Alpha",7,36.84,19
"Montenegro","2021-01-25","Delta",0,0,19
"Montenegro","2021-01-25","Omicron",0,0,19
"Montenegro","2021-06-14","Alpha",17,100,17
"Montenegro","2021-06-14","Delta",0,0,17
"Montenegro","2021-06-14","Omicron",0,0,17
"Montenegro","2021-06-28","Alpha",16,88.89,18
"Montenegro","2021-06-28","Delta",2,11.11,18
"Montenegro","2021-06-28","Omicron",0,0,18
"Montenegro","2021-07-12","Alpha",10,50,20
"Montenegro","2021-07-12","Delta",10,50,20
"Montenegro","2021-07-12","Omicron",0,0,20
"Montenegro","2021-07-26","Alpha",2,6.67,30
"Montenegro","2021-07-26","Delta",28,93.33,30
"Montenegro","2021-07-26","Omicron",0,0,30
"Montenegro","2021-08-09","Alpha",3,4.17,72
"Montenegro","2021-08-09","Delta",66,91.67,72
"Montenegro","2021-08-09","Omicron",0,0,72
"Montenegro","2021-08-23","Alpha",0,0,41
"Montenegro","2021-08-23","Delta",40,97.56,41
"Montenegro","2021-08-23","Omicron",0,0,41
"Montenegro","2021-09-06","Alpha",0,0,34
"Montenegro","2021-09-06","Delta",34,100,34
"Montenegro","2021-09-06","Omicron",0,0,34
"Montenegro","2021-09-20","Alpha",0,0,5
"Montenegro","2021-09-20","Delta",5,100,5
"Montenegro","2021-09-20","Omicron",0,0,5
"Montenegro","2021-10-04","Alpha",0,0,1
"Montenegro","2021-10-04","Delta",1,100,1
"Montenegro","2021-10-04","Omicron",0,0,1
"Montenegro","2021-10-18","Alpha",0,0,15
"Montenegro","2021-10-18","Delta",15,100,15
"Montenegro","2021-10-18","Omicron",0,0,15
"Montenegro","2021-11-01","Alpha",0,0,34
"Montenegro","2021-11-01","Delta",34,100,34
"Montenegro","2021-11-01","Omicron",0,0,34
"Montenegro","2021-11-15","Alpha",0,0,38
"Montenegro","2021-11-15","Delta",38,100,38
"Montenegro","2021-11-15","Omicron",0,0,38
"Montenegro","2021-11-29","Alpha",0,0,25
"Montenegro","2021-11-29","Delta",25,100,25
"Montenegro","2021-11-29","Omicron",0,0,25
"Montenegro","2021-12-13","Alpha",0,0,69
"Montenegro","2021-12-13","Delta",63,91.3,69
"Montenegro","2021-12-13","Omicron",6,8.7,69
"Morocco","2020-05-11","Alpha",0,0,25
"Morocco","2020-05-11","Delta",0,0,25
"Morocco","2020-05-11","Omicron",0,0,25
"Morocco","2020-05-25","Alpha",0,0,3
"Morocco","2020-05-25","Delta",0,0,3
"Morocco","2020-05-25","Omicron",0,0,3
"Morocco","2020-06-08","Alpha",0,0,1
"Morocco","2020-06-08","Delta",0,0,1
"Morocco","2020-06-08","Omicron",0,0,1
"Morocco","2020-06-22","Alpha",0,0,1
"Morocco","2020-06-22","Delta",0,0,1
"Morocco","2020-06-22","Omicron",0,0,1
"Morocco","2020-07-06","Alpha",0,0,2
"Morocco","2020-07-06","Delta",0,0,2
"Morocco","2020-07-06","Omicron",0,0,2
"Morocco","2020-07-20","Alpha",0,0,19
"Morocco","2020-07-20","Delta",0,0,19
"Morocco","2020-07-20","Omicron",0,0,19
"Morocco","2020-08-17","Alpha",0,0,2
"Morocco","2020-08-17","Delta",0,0,2
"Morocco","2020-08-17","Omicron",0,0,2
"Morocco","2020-09-28","Alpha",0,0,2
"Morocco","2020-09-28","Delta",0,0,2
"Morocco","2020-09-28","Omicron",0,0,2
"Morocco","2020-11-09","Alpha",0,0,1
"Morocco","2020-11-09","Delta",0,0,1
"Morocco","2020-11-09","Omicron",0,0,1
"Morocco","2020-12-21","Alpha",0,0,26
"Morocco","2020-12-21","Delta",0,0,26
"Morocco","2020-12-21","Omicron",0,0,26
"Morocco","2021-01-04","Alpha",0,0,15
"Morocco","2021-01-04","Delta",0,0,15
"Morocco","2021-01-04","Omicron",0,0,15
"Morocco","2021-01-11","Alpha",1,4.55,22
"Morocco","2021-01-11","Delta",0,0,22
"Morocco","2021-01-11","Omicron",0,0,22
"Morocco","2021-01-25","Alpha",0,0,1
"Morocco","2021-01-25","Delta",0,0,1
"Morocco","2021-01-25","Omicron",0,0,1
"Morocco","2021-02-08","Alpha",1,25,4
"Morocco","2021-02-08","Delta",0,0,4
"Morocco","2021-02-08","Omicron",0,0,4
"Morocco","2021-03-08","Alpha",16,94.12,17
"Morocco","2021-03-08","Delta",0,0,17
"Morocco","2021-03-08","Omicron",0,0,17
"Morocco","2021-03-22","Alpha",24,100,24
"Morocco","2021-03-22","Delta",0,0,24
"Morocco","2021-03-22","Omicron",0,0,24
"Morocco","2021-04-05","Alpha",14,77.78,18
"Morocco","2021-04-05","Delta",0,0,18
"Morocco","2021-04-05","Omicron",0,0,18
"Morocco","2021-04-19","Alpha",19,95,20
"Morocco","2021-04-19","Delta",0,0,20
"Morocco","2021-04-19","Omicron",0,0,20
"Morocco","2021-05-03","Alpha",3,60,5
"Morocco","2021-05-03","Delta",1,20,5
"Morocco","2021-05-03","Omicron",0,0,5
"Morocco","2021-05-31","Alpha",1,100,1
"Morocco","2021-05-31","Delta",0,0,1
"Morocco","2021-05-31","Omicron",0,0,1
"Morocco","2021-06-14","Alpha",1,100,1
"Morocco","2021-06-14","Delta",0,0,1
"Morocco","2021-06-14","Omicron",0,0,1
"Morocco","2021-06-28","Alpha",3,42.86,7
"Morocco","2021-06-28","Delta",2,28.57,7
"Morocco","2021-06-28","Omicron",0,0,7
"Morocco","2021-07-12","Alpha",1,11.11,9
"Morocco","2021-07-12","Delta",5,55.56,9
"Morocco","2021-07-12","Omicron",0,0,9
"Morocco","2021-07-26","Alpha",9,29.03,31
"Morocco","2021-07-26","Delta",22,70.97,31
"Morocco","2021-07-26","Omicron",0,0,31
"Morocco","2021-09-06","Alpha",0,0,45
"Morocco","2021-09-06","Delta",45,100,45
"Morocco","2021-09-06","Omicron",0,0,45
"Morocco","2021-09-20","Alpha",0,0,15
"Morocco","2021-09-20","Delta",15,100,15
"Morocco","2021-09-20","Omicron",0,0,15
"Morocco","2021-10-04","Alpha",0,0,2
"Morocco","2021-10-04","Delta",2,100,2
"Morocco","2021-10-04","Omicron",0,0,2
"Morocco","2021-10-18","Alpha",0,0,26
"Morocco","2021-10-18","Delta",26,100,26
"Morocco","2021-10-18","Omicron",0,0,26
"Morocco","2021-11-01","Alpha",0,0,20
"Morocco","2021-11-01","Delta",20,100,20
"Morocco","2021-11-01","Omicron",0,0,20
"Morocco","2021-11-15","Alpha",0,0,8
"Morocco","2021-11-15","Delta",8,100,8
"Morocco","2021-11-15","Omicron",0,0,8
"Morocco","2021-11-29","Alpha",0,0,9
"Morocco","2021-11-29","Delta",9,100,9
"Morocco","2021-11-29","Omicron",0,0,9
"Morocco","2021-12-13","Alpha",0,0,2
"Morocco","2021-12-13","Delta",2,100,2
"Morocco","2021-12-13","Omicron",0,0,2
"Morocco","2021-12-27","Alpha",0,0,16
"Morocco","2021-12-27","Delta",1,6.25,16
"Morocco","2021-12-27","Omicron",15,93.75,16
"Mozambique","2020-07-20","Alpha",0,0,7
"Mozambique","2020-07-20","Delta",0,0,7
"Mozambique","2020-07-20","Omicron",0,0,7
"Mozambique","2020-08-17","Alpha",0,0,1
"Mozambique","2020-08-17","Delta",0,0,1
"Mozambique","2020-08-17","Omicron",0,0,1
"Mozambique","2020-08-31","Alpha",0,0,10
"Mozambique","2020-08-31","Delta",0,0,10
"Mozambique","2020-08-31","Omicron",0,0,10
"Mozambique","2020-09-14","Alpha",0,0,5
"Mozambique","2020-09-14","Delta",0,0,5
"Mozambique","2020-09-14","Omicron",0,0,5
"Mozambique","2020-09-28","Alpha",0,0,5
"Mozambique","2020-09-28","Delta",0,0,5
"Mozambique","2020-09-28","Omicron",0,0,5
"Mozambique","2020-10-12","Alpha",0,0,13
"Mozambique","2020-10-12","Delta",0,0,13
"Mozambique","2020-10-12","Omicron",0,0,13
"Mozambique","2020-10-26","Alpha",0,0,2
"Mozambique","2020-10-26","Delta",0,0,2
"Mozambique","2020-10-26","Omicron",0,0,2
"Mozambique","2020-11-09","Alpha",0,0,32
"Mozambique","2020-11-09","Delta",0,0,32
"Mozambique","2020-11-09","Omicron",0,0,32
"Mozambique","2020-11-23","Alpha",0,0,11
"Mozambique","2020-11-23","Delta",0,0,11
"Mozambique","2020-11-23","Omicron",0,0,11
"Mozambique","2020-12-07","Alpha",0,0,29
"Mozambique","2020-12-07","Delta",0,0,29
"Mozambique","2020-12-07","Omicron",0,0,29
"Mozambique","2020-12-21","Alpha",0,0,11
"Mozambique","2020-12-21","Delta",0,0,11
"Mozambique","2020-12-21","Omicron",0,0,11
"Mozambique","2021-01-04","Alpha",0,0,30
"Mozambique","2021-01-04","Delta",0,0,30
"Mozambique","2021-01-04","Omicron",0,0,30
"Mozambique","2021-01-11","Alpha",0,0,31
"Mozambique","2021-01-11","Delta",0,0,31
"Mozambique","2021-01-11","Omicron",0,0,31
"Mozambique","2021-01-25","Alpha",0,0,104
"Mozambique","2021-01-25","Delta",0,0,104
"Mozambique","2021-01-25","Omicron",0,0,104
"Mozambique","2021-02-08","Alpha",0,0,42
"Mozambique","2021-02-08","Delta",0,0,42
"Mozambique","2021-02-08","Omicron",0,0,42
"Mozambique","2021-02-22","Alpha",0,0,47
"Mozambique","2021-02-22","Delta",0,0,47
"Mozambique","2021-02-22","Omicron",0,0,47
"Mozambique","2021-03-08","Alpha",0,0,22
"Mozambique","2021-03-08","Delta",0,0,22
"Mozambique","2021-03-08","Omicron",0,0,22
"Mozambique","2021-03-22","Alpha",0,0,83
"Mozambique","2021-03-22","Delta",0,0,83
"Mozambique","2021-03-22","Omicron",0,0,83
"Mozambique","2021-04-05","Alpha",0,0,11
"Mozambique","2021-04-05","Delta",0,0,11
"Mozambique","2021-04-05","Omicron",0,0,11
"Mozambique","2021-04-19","Alpha",0,0,9
"Mozambique","2021-04-19","Delta",0,0,9
"Mozambique","2021-04-19","Omicron",0,0,9
"Mozambique","2021-05-03","Alpha",1,5,20
"Mozambique","2021-05-03","Delta",0,0,20
"Mozambique","2021-05-03","Omicron",0,0,20
"Mozambique","2021-05-17","Alpha",1,11.11,9
"Mozambique","2021-05-17","Delta",3,33.33,9
"Mozambique","2021-05-17","Omicron",0,0,9
"Mozambique","2021-05-31","Alpha",0,0,12
"Mozambique","2021-05-31","Delta",4,33.33,12
"Mozambique","2021-05-31","Omicron",0,0,12
"Mozambique","2021-06-14","Alpha",0,0,8
"Mozambique","2021-06-14","Delta",3,37.5,8
"Mozambique","2021-06-14","Omicron",0,0,8
"Mozambique","2021-06-28","Alpha",0,0,114
"Mozambique","2021-06-28","Delta",110,96.49,114
"Mozambique","2021-06-28","Omicron",0,0,114
"Mozambique","2021-07-12","Alpha",0,0,109
"Mozambique","2021-07-12","Delta",109,100,109
"Mozambique","2021-07-12","Omicron",0,0,109
"Mozambique","2021-07-26","Alpha",0,0,64
"Mozambique","2021-07-26","Delta",64,100,64
"Mozambique","2021-07-26","Omicron",0,0,64
"Mozambique","2021-08-09","Alpha",0,0,24
"Mozambique","2021-08-09","Delta",24,100,24
"Mozambique","2021-08-09","Omicron",0,0,24
"Mozambique","2021-08-23","Alpha",0,0,1
"Mozambique","2021-08-23","Delta",1,100,1
"Mozambique","2021-08-23","Omicron",0,0,1
"Mozambique","2021-09-06","Alpha",0,0,15
"Mozambique","2021-09-06","Delta",15,100,15
"Mozambique","2021-09-06","Omicron",0,0,15
"Mozambique","2021-09-20","Alpha",0,0,14
"Mozambique","2021-09-20","Delta",14,100,14
"Mozambique","2021-09-20","Omicron",0,0,14
"Mozambique","2021-10-04","Alpha",0,0,9
"Mozambique","2021-10-04","Delta",9,100,9
"Mozambique","2021-10-04","Omicron",0,0,9
"Mozambique","2021-10-18","Alpha",0,0,2
"Mozambique","2021-10-18","Delta",2,100,2
"Mozambique","2021-10-18","Omicron",0,0,2
"Mozambique","2021-11-01","Alpha",0,0,2
"Mozambique","2021-11-01","Delta",2,100,2
"Mozambique","2021-11-01","Omicron",0,0,2
"Mozambique","2021-11-15","Alpha",0,0,1
"Mozambique","2021-11-15","Delta",1,100,1
"Mozambique","2021-11-15","Omicron",0,0,1
"Mozambique","2021-11-29","Alpha",0,0,4
"Mozambique","2021-11-29","Delta",1,25,4
"Mozambique","2021-11-29","Omicron",3,75,4
"Mozambique","2021-12-13","Alpha",0,0,14
"Mozambique","2021-12-13","Delta",0,0,14
"Mozambique","2021-12-13","Omicron",14,100,14
"Nepal","2020-08-03","Alpha",0,0,2
"Nepal","2020-08-03","Delta",0,0,2
"Nepal","2020-08-03","Omicron",0,0,2
"Nepal","2020-08-17","Alpha",0,0,12
"Nepal","2020-08-17","Delta",0,0,12
"Nepal","2020-08-17","Omicron",0,0,12
"Nepal","2020-08-31","Alpha",0,0,1
"Nepal","2020-08-31","Delta",0,0,1
"Nepal","2020-08-31","Omicron",0,0,1
"Nepal","2020-10-12","Alpha",0,0,1
"Nepal","2020-10-12","Delta",0,0,1
"Nepal","2020-10-12","Omicron",0,0,1
"Nepal","2020-11-23","Alpha",0,0,1
"Nepal","2020-11-23","Delta",0,0,1
"Nepal","2020-11-23","Omicron",0,0,1
"Nepal","2020-12-07","Alpha",0,0,1
"Nepal","2020-12-07","Delta",0,0,1
"Nepal","2020-12-07","Omicron",0,0,1
"Nepal","2021-04-19","Alpha",1,25,4
"Nepal","2021-04-19","Delta",3,75,4
"Nepal","2021-04-19","Omicron",0,0,4
"Nepal","2021-05-03","Alpha",0,0,17
"Nepal","2021-05-03","Delta",16,94.12,17
"Nepal","2021-05-03","Omicron",0,0,17
"Nepal","2021-05-17","Alpha",0,0,30
"Nepal","2021-05-17","Delta",29,96.67,30
"Nepal","2021-05-17","Omicron",0,0,30
"Nepal","2021-05-31","Alpha",0,0,18
"Nepal","2021-05-31","Delta",18,100,18
"Nepal","2021-05-31","Omicron",0,0,18
"Nepal","2021-06-14","Alpha",1,2.56,39
"Nepal","2021-06-14","Delta",38,97.44,39
"Nepal","2021-06-14","Omicron",0,0,39
"Nepal","2021-06-28","Alpha",0,0,14
"Nepal","2021-06-28","Delta",14,100,14
"Nepal","2021-06-28","Omicron",0,0,14
"Nepal","2021-07-12","Alpha",0,0,25
"Nepal","2021-07-12","Delta",25,100,25
"Nepal","2021-07-12","Omicron",0,0,25
"Nepal","2021-07-26","Alpha",0,0,15
"Nepal","2021-07-26","Delta",15,100,15
"Nepal","2021-07-26","Omicron",0,0,15
"Nepal","2021-08-09","Alpha",0,0,22
"Nepal","2021-08-09","Delta",22,100,22
"Nepal","2021-08-09","Omicron",0,0,22
"Nepal","2021-08-23","Alpha",0,0,43
"Nepal","2021-08-23","Delta",43,100,43
"Nepal","2021-08-23","Omicron",0,0,43
"Nepal","2021-09-06","Alpha",0,0,11
"Nepal","2021-09-06","Delta",11,100,11
"Nepal","2021-09-06","Omicron",0,0,11
"Nepal","2021-09-20","Alpha",0,0,25
"Nepal","2021-09-20","Delta",25,100,25
"Nepal","2021-09-20","Omicron",0,0,25
"Nepal","2021-10-04","Alpha",0,0,22
"Nepal","2021-10-04","Delta",22,100,22
"Nepal","2021-10-04","Omicron",0,0,22
"Nepal","2021-11-01","Alpha",0,0,5
"Nepal","2021-11-01","Delta",5,100,5
"Nepal","2021-11-01","Omicron",0,0,5
"Nepal","2021-11-15","Alpha",0,0,6
"Nepal","2021-11-15","Delta",6,100,6
"Nepal","2021-11-15","Omicron",0,0,6
"Nepal","2021-11-29","Alpha",0,0,25
"Nepal","2021-11-29","Delta",22,88,25
"Nepal","2021-11-29","Omicron",3,12,25
"Nepal","2021-12-13","Alpha",0,0,25
"Nepal","2021-12-13","Delta",25,100,25
"Nepal","2021-12-13","Omicron",0,0,25
"Nepal","2021-12-27","Alpha",0,0,4
"Nepal","2021-12-27","Delta",4,100,4
"Nepal","2021-12-27","Omicron",0,0,4
"Netherlands","2020-05-11","Alpha",0,0,214
"Netherlands","2020-05-11","Delta",0,0,214
"Netherlands","2020-05-11","Omicron",0,0,214
"Netherlands","2020-05-25","Alpha",0,0,226
"Netherlands","2020-05-25","Delta",0,0,226
"Netherlands","2020-05-25","Omicron",0,0,226
"Netherlands","2020-06-08","Alpha",0,0,144
"Netherlands","2020-06-08","Delta",0,0,144
"Netherlands","2020-06-08","Omicron",0,0,144
"Netherlands","2020-06-22","Alpha",0,0,98
"Netherlands","2020-06-22","Delta",0,0,98
"Netherlands","2020-06-22","Omicron",0,0,98
"Netherlands","2020-07-06","Alpha",0,0,91
"Netherlands","2020-07-06","Delta",0,0,91
"Netherlands","2020-07-06","Omicron",0,0,91
"Netherlands","2020-07-20","Alpha",0,0,67
"Netherlands","2020-07-20","Delta",0,0,67
"Netherlands","2020-07-20","Omicron",0,0,67
"Netherlands","2020-08-03","Alpha",0,0,90
"Netherlands","2020-08-03","Delta",0,0,90
"Netherlands","2020-08-03","Omicron",0,0,90
"Netherlands","2020-08-17","Alpha",0,0,123
"Netherlands","2020-08-17","Delta",0,0,123
"Netherlands","2020-08-17","Omicron",0,0,123
"Netherlands","2020-08-31","Alpha",0,0,127
"Netherlands","2020-08-31","Delta",0,0,127
"Netherlands","2020-08-31","Omicron",0,0,127
"Netherlands","2020-09-14","Alpha",0,0,120
"Netherlands","2020-09-14","Delta",0,0,120
"Netherlands","2020-09-14","Omicron",0,0,120
"Netherlands","2020-09-28","Alpha",0,0,273
"Netherlands","2020-09-28","Delta",0,0,273
"Netherlands","2020-09-28","Omicron",0,0,273
"Netherlands","2020-10-12","Alpha",0,0,297
"Netherlands","2020-10-12","Delta",0,0,297
"Netherlands","2020-10-12","Omicron",0,0,297
"Netherlands","2020-10-26","Alpha",0,0,436
"Netherlands","2020-10-26","Delta",0,0,436
"Netherlands","2020-10-26","Omicron",0,0,436
"Netherlands","2020-11-09","Alpha",0,0,416
"Netherlands","2020-11-09","Delta",0,0,416
"Netherlands","2020-11-09","Omicron",0,0,416
"Netherlands","2020-11-23","Alpha",1,0.23,437
"Netherlands","2020-11-23","Delta",0,0,437
"Netherlands","2020-11-23","Omicron",0,0,437
"Netherlands","2020-12-07","Alpha",2,0.38,533
"Netherlands","2020-12-07","Delta",0,0,533
"Netherlands","2020-12-07","Omicron",0,0,533
"Netherlands","2020-12-21","Alpha",28,3.42,818
"Netherlands","2020-12-21","Delta",0,0,818
"Netherlands","2020-12-21","Omicron",0,0,818
"Netherlands","2021-01-04","Alpha",144,12.61,1142
"Netherlands","2021-01-04","Delta",0,0,1142
"Netherlands","2021-01-04","Omicron",0,0,1142
"Netherlands","2021-01-11","Alpha",116,14.68,790
"Netherlands","2021-01-11","Delta",6,0.76,790
"Netherlands","2021-01-11","Omicron",0,0,790
"Netherlands","2021-01-25","Alpha",390,22.29,1750
"Netherlands","2021-01-25","Delta",14,0.8,1750
"Netherlands","2021-01-25","Omicron",0,0,1750
"Netherlands","2021-02-08","Alpha",724,31.91,2269
"Netherlands","2021-02-08","Delta",0,0,2269
"Netherlands","2021-02-08","Omicron",0,0,2269
"Netherlands","2021-02-22","Alpha",1235,50.8,2431
"Netherlands","2021-02-22","Delta",15,0.62,2431
"Netherlands","2021-02-22","Omicron",0,0,2431
"Netherlands","2021-03-08","Alpha",2466,77.87,3167
"Netherlands","2021-03-08","Delta",6,0.19,3167
"Netherlands","2021-03-08","Omicron",0,0,3167
"Netherlands","2021-03-22","Alpha",3524,87.23,4040
"Netherlands","2021-03-22","Delta",13,0.32,4040
"Netherlands","2021-03-22","Omicron",0,0,4040
"Netherlands","2021-04-05","Alpha",3560,92.23,3860
"Netherlands","2021-04-05","Delta",0,0,3860
"Netherlands","2021-04-05","Omicron",0,0,3860
"Netherlands","2021-04-19","Alpha",3402,94.45,3602
"Netherlands","2021-04-19","Delta",25,0.69,3602
"Netherlands","2021-04-19","Omicron",0,0,3602
"Netherlands","2021-05-03","Alpha",3728,94.76,3934
"Netherlands","2021-05-03","Delta",34,0.86,3934
"Netherlands","2021-05-03","Omicron",0,0,3934
"Netherlands","2021-05-17","Alpha",3331,95.44,3490
"Netherlands","2021-05-17","Delta",39,1.12,3490
"Netherlands","2021-05-17","Omicron",0,0,3490
"Netherlands","2021-05-31","Alpha",2776,93.5,2969
"Netherlands","2021-05-31","Delta",90,3.03,2969
"Netherlands","2021-05-31","Omicron",0,0,2969
"Netherlands","2021-06-14","Alpha",2251,85.43,2635
"Netherlands","2021-06-14","Delta",286,10.85,2635
"Netherlands","2021-06-14","Omicron",0,0,2635
"Netherlands","2021-06-28","Alpha",1129,59.8,1888
"Netherlands","2021-06-28","Delta",689,36.49,1888
"Netherlands","2021-06-28","Omicron",0,0,1888
"Netherlands","2021-07-12","Alpha",609,17,3583
"Netherlands","2021-07-12","Delta",2924,81.61,3583
"Netherlands","2021-07-12","Omicron",0,0,3583
"Netherlands","2021-07-26","Alpha",199,4.11,4845
"Netherlands","2021-07-26","Delta",4637,95.71,4845
"Netherlands","2021-07-26","Omicron",0,0,4845
"Netherlands","2021-08-09","Alpha",29,0.94,3079
"Netherlands","2021-08-09","Delta",3042,98.8,3079
"Netherlands","2021-08-09","Omicron",0,0,3079
"Netherlands","2021-08-23","Alpha",13,0.42,3129
"Netherlands","2021-08-23","Delta",3113,99.49,3129
"Netherlands","2021-08-23","Omicron",0,0,3129
"Netherlands","2021-09-06","Alpha",7,0.21,3390
"Netherlands","2021-09-06","Delta",3377,99.62,3390
"Netherlands","2021-09-06","Omicron",0,0,3390
"Netherlands","2021-09-20","Alpha",3,0.11,2691
