METAREA,COUNTY,AGE,COVIDUNAW,gender,education,race,hispanic,marital_status
6642,0,31,1,Female,Some College or Associate Degree,Black,Non-Hispanic,Single
1521,0,55,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
1521,0,57,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
1521,0,35,1,Male,Some College or Associate Degree,Black,Non-Hispanic,Single
6641,0,62,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
6642,0,24,1,Male,Bachelor's,White,Non-Hispanic,Single
6642,0,25,1,Male,Bachelor's,White,Non-Hispanic,Single
1521,37119,35,1,Male,Bachelor's,White,Non-Hispanic,Married
1521,37119,35,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
1521,37119,56,1,Male,Bachelor's,White,Non-Hispanic,Divorced
1521,37119,62,1,Female,Some College or Associate Degree,White,Non-Hispanic,Divorced
1521,37119,85,1,Female,Some College or Associate Degree,White,Non-Hispanic,Married
3122,0,63,1,Female,Bachelor's,White,Non-Hispanic,Married
6642,0,61,1,Female,Some College or Associate Degree,White,Non-Hispanic,Divorced
1521,37119,46,1,Female,Bachelor's,Black,Non-Hispanic,Single
1521,37119,29,1,Male,Bachelor's,White,Non-Hispanic,Single
1521,37119,25,1,Male,High School or below,White,Non-Hispanic,Single
6642,0,62,1,Female,Bachelor's,White,Non-Hispanic,Married
2560,0,61,1,Female,High School or below,White,Non-Hispanic,Divorced
6642,0,65,1,Female,Bachelor's,White,Non-Hispanic,Divorced
6642,0,56,1,Female,High School or below,White,Non-Hispanic,Divorced
3121,37067,51,1,Male,Some College or Associate Degree,White,Non-Hispanic,Married
3121,37067,48,1,Female,Bachelor's,White,Non-Hispanic,Married
3121,37067,18,1,Male,High School or below,White,Non-Hispanic,Single
3121,37067,21,1,Female,Some College or Associate Degree,White,Non-Hispanic,Single
3121,37067,32,1,Male,Graduate or Professional Degree,Asian,Non-Hispanic,Married
6642,0,54,1,Male,Bachelor's,White,Non-Hispanic,Married
3121,37067,34,1,Male,High School or below,Black,Non-Hispanic,Single
6641,0,45,1,Male,Bachelor's,Asian,Non-Hispanic,Divorced
3121,37067,20,1,Female,High School or below,Black,Non-Hispanic,Single
3121,37067,19,1,Female,High School or below,Black,Non-Hispanic,Single
6642,0,32,1,Male,Bachelor's,White,Non-Hispanic,Single
1521,37119,66,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
1521,37119,63,1,Female,Bachelor's,White,Non-Hispanic,Married
6642,0,31,1,Female,Bachelor's,White,Non-Hispanic,Divorced
6642,0,29,1,Male,High School or below,White,Non-Hispanic,Single
1521,0,31,1,Female,Some College or Associate Degree,Black,Non-Hispanic,Single
1521,37119,62,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
1521,37119,49,1,Female,Bachelor's,White,Non-Hispanic,Married
1521,37119,41,1,Female,High School or below,Black,Non-Hispanic,Married
3122,0,29,1,Male,Graduate or Professional Degree,White,Hispanic,Married
3122,0,26,1,Female,Bachelor's,White,Hispanic,Married
6641,0,67,1,Female,Bachelor's,White,Non-Hispanic,Divorced
6641,0,38,1,Female,Bachelor's,White,Non-Hispanic,Single
2560,0,29,1,Male,Bachelor's,Asian,Non-Hispanic,Married
6642,0,25,1,Female,Some College or Associate Degree,Black,Hispanic,Single
3121,37067,67,1,Male,Bachelor's,White,Hispanic,Married
1521,37119,46,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
1521,37119,46,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
1521,0,52,1,Female,Bachelor's,Black,Non-Hispanic,Divorced
6642,0,33,1,Male,Some College or Associate Degree,Black,Hispanic,Single
1521,37119,51,1,Female,Some College or Associate Degree,White,Non-Hispanic,Single
6641,0,48,1,Female,Bachelor's,Black,Non-Hispanic,Married
6641,0,49,1,Male,Bachelor's,Black,Non-Hispanic,Married
3122,0,47,1,Male,High School or below,White,Non-Hispanic,Married
1521,0,34,1,Male,Some College or Associate Degree,White,Hispanic,Married
1521,0,31,1,Female,Bachelor's,White,Hispanic,Married
6642,0,34,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Single
6641,0,61,1,Female,Bachelor's,Black,Non-Hispanic,Single
2560,0,24,1,Male,Bachelor's,Black,Non-Hispanic,Single
3122,0,64,1,Male,Bachelor's,Asian,Non-Hispanic,Married
3122,0,55,1,Female,Bachelor's,Asian,Non-Hispanic,Married
6642,0,50,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Single
2560,0,59,1,Male,High School or below,White,Hispanic,Married
6641,0,57,1,Female,Some College or Associate Degree,White,Non-Hispanic,Married
6641,0,59,1,Male,High School or below,White,Non-Hispanic,Married
3122,0,43,2,Male,Some College or Associate Degree,Asian,Non-Hispanic,Married
2560,0,39,1,Male,Some College or Associate Degree,White,Non-Hispanic,Single
1521,37119,55,1,Male,Graduate or Professional Degree,Black,Non-Hispanic,Single
6642,0,40,1,Female,Graduate or Professional Degree,Black,Non-Hispanic,Married
6642,0,40,1,Male,Graduate or Professional Degree,Black,Non-Hispanic,Married
6642,0,43,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
6642,0,41,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
6642,0,25,1,Male,Bachelor's,White,Non-Hispanic,Single
6642,0,24,1,Female,Some College or Associate Degree,White,Non-Hispanic,Single
6641,0,38,1,Male,Bachelor's,Black,Non-Hispanic,Married
6641,0,36,1,Female,Bachelor's,Black,Non-Hispanic,Married
3122,0,52,1,Male,Bachelor's,Black,Non-Hispanic,Married
1521,37119,57,1,Male,Bachelor's,White,Non-Hispanic,Single
3121,37067,73,1,Male,High School or below,White,Non-Hispanic,Married
3122,0,60,2,Male,High School or below,Black,Non-Hispanic,Divorced
3122,0,43,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
3122,0,46,1,Male,Some College or Associate Degree,Black,Non-Hispanic,Married
6642,0,35,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
6642,0,36,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
1521,37119,39,2,Male,High School or below,Black,Non-Hispanic,Single
1521,37119,32,1,Female,Some College or Associate Degree,Asian,Non-Hispanic,Married
3122,0,21,1,Female,Some College or Associate Degree,Black,Non-Hispanic,Single
6642,0,57,1,Female,High School or below,White,Non-Hispanic,Married
1521,37119,46,1,Female,Bachelor's,Black,Non-Hispanic,Single
3122,0,45,1,Male,High School or below,White,Hispanic,Divorced
1521,37119,40,1,Male,Bachelor's,White,Non-Hispanic,Married
1521,37119,58,1,Female,High School or below,White,Hispanic,Divorced
6642,0,36,2,Male,High School or below,White,Hispanic,Single
6642,0,50,1,Male,Bachelor's,White,Hispanic,Single
1521,37119,45,1,Male,Bachelor's,White,Non-Hispanic,Married
6642,0,24,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Single
6641,0,47,1,Female,Some College or Associate Degree,Black,Non-Hispanic,Single
6641,0,16,1,Female,High School or below,Black,Non-Hispanic,Single
3122,0,62,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
3122,0,57,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
6641,0,26,1,Male,Bachelor's,White,Non-Hispanic,Single
6642,0,31,1,Female,Graduate or Professional Degree,White,Hispanic,Married
3121,37067,32,1,Male,Graduate or Professional Degree,Asian,Non-Hispanic,Married
6641,0,21,1,Male,Bachelor's,White,Hispanic,Single
1521,0,45,1,Female,Some College or Associate Degree,Black,Non-Hispanic,Single
1521,37119,55,1,Female,High School or below,Black,Non-Hispanic,Single
6641,0,51,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
6641,0,46,1,Female,Graduate or Professional Degree,White,Hispanic,Married
6642,0,61,1,Male,Bachelor's,White,Non-Hispanic,Divorced
3122,0,52,1,Male,Bachelor's,White,Non-Hispanic,Married
3122,0,50,1,Female,Bachelor's,White,Non-Hispanic,Married
1521,37119,28,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Single
1521,37119,33,1,Male,Graduate or Professional Degree,Asian,Non-Hispanic,Married
1521,37119,63,1,Female,Some College or Associate Degree,Black,Non-Hispanic,Married
1521,37119,44,1,Female,Some College or Associate Degree,Black,Non-Hispanic,Single
1521,37119,60,1,Female,High School or below,White,Non-Hispanic,Married
6642,0,49,1,Male,Some College or Associate Degree,White,Non-Hispanic,Divorced
1521,37179,54,1,Male,High School or below,White,Non-Hispanic,Married
3121,37067,57,1,Male,Some College or Associate Degree,White,Non-Hispanic,Married
2560,0,33,2,Male,High School or below,Black,Non-Hispanic,Single
2560,0,30,2,Female,High School or below,Black,Non-Hispanic,Single
6642,0,61,1,Female,Bachelor's,White,Non-Hispanic,Divorced
3121,37067,20,1,Male,High School or below,White,Non-Hispanic,Single
1521,0,54,1,Male,Bachelor's,White,Non-Hispanic,Married
1521,0,52,1,Female,High School or below,White,Non-Hispanic,Married
6642,0,42,1,Female,Graduate or Professional Degree,Black,Non-Hispanic,Single
1521,37159,60,1,Female,Some College or Associate Degree,Black,Non-Hispanic,Single
6642,0,24,1,Female,Bachelor's,White,Non-Hispanic,Single
6642,0,26,1,Male,Bachelor's,White,Non-Hispanic,Single
1521,0,51,1,Male,High School or below,White,Non-Hispanic,Married
9999,0,26,1,Female,Some College or Associate Degree,White,Non-Hispanic,Married
9999,0,28,1,Male,Some College or Associate Degree,White,Non-Hispanic,Married
6641,0,38,1,Female,Some College or Associate Degree,Black,Non-Hispanic,Single
1521,37159,32,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Single
6642,0,45,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
6642,0,48,1,Male,Bachelor's,White,Non-Hispanic,Married
6642,0,17,1,Male,High School or below,White,Non-Hispanic,Single
3121,37067,58,1,Female,Some College or Associate Degree,White,Non-Hispanic,Divorced
6641,0,54,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Single
6641,0,59,1,Male,High School or below,White,Non-Hispanic,Married
6641,0,52,1,Female,High School or below,White,Non-Hispanic,Married
6641,0,22,1,Female,Some College or Associate Degree,White,Non-Hispanic,Single
3122,0,35,1,Male,Some College or Associate Degree,Asian,Non-Hispanic,Married
3121,37067,54,1,Female,Graduate or Professional Degree,Black,Non-Hispanic,Single
3122,0,50,1,Female,Some College or Associate Degree,White,Non-Hispanic,Married
3122,0,50,1,Male,Some College or Associate Degree,White,Non-Hispanic,Married
3122,0,23,1,Male,Some College or Associate Degree,White,Non-Hispanic,Single
1521,37179,41,1,Male,High School or below,White,Non-Hispanic,Married
1521,37179,51,1,Female,Bachelor's,White,Non-Hispanic,Married
1521,37179,71,1,Female,High School or below,White,Hispanic,Single
1521,37179,20,1,Female,Some College or Associate Degree,White,Hispanic,Single
1521,37179,24,1,Female,Some College or Associate Degree,White,Hispanic,Single
1521,37179,50,1,Male,Some College or Associate Degree,White,Non-Hispanic,Married
1521,37179,50,1,Female,Some College or Associate Degree,White,Non-Hispanic,Married
1521,37179,45,1,Male,Some College or Associate Degree,White,Non-Hispanic,Married
6641,0,35,1,Female,High School or below,White,Hispanic,Single
6641,0,29,1,Male,Some College or Associate Degree,White,Hispanic,Single
1521,0,41,1,Male,Bachelor's,White,Non-Hispanic,Married
1521,0,41,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
3121,37067,72,1,Male,Some College or Associate Degree,White,Non-Hispanic,Married
6642,0,50,1,Male,High School or below,White,Non-Hispanic,Divorced
6642,0,52,1,Male,Bachelor's,White,Non-Hispanic,Married
6642,0,52,1,Female,Bachelor's,Asian,Non-Hispanic,Married
6642,0,34,1,Female,Bachelor's,Black,Non-Hispanic,Single
6642,0,34,2,Male,High School or below,White,Hispanic,Married
6642,0,30,1,Male,High School or below,White,Non-Hispanic,Single
1521,37119,35,1,Female,Some College or Associate Degree,White,Non-Hispanic,Married
1521,37119,44,1,Male,Some College or Associate Degree,White,Non-Hispanic,Married
3122,0,41,1,Male,Graduate or Professional Degree,Asian,Non-Hispanic,Married
6642,0,44,1,Male,Bachelor's,White,Non-Hispanic,Married
6642,0,63,1,Male,Bachelor's,Asian,Non-Hispanic,Married
6642,0,32,1,Male,Some College or Associate Degree,Asian,Non-Hispanic,Single
3121,37067,70,1,Male,High School or below,White,Non-Hispanic,Married
1521,0,46,1,Male,Graduate or Professional Degree,Asian,Non-Hispanic,Married
1521,0,44,1,Female,Graduate or Professional Degree,Asian,Non-Hispanic,Married
1521,37159,40,1,Female,Bachelor's,Black,Non-Hispanic,Single
3122,0,57,1,Female,Bachelor's,White,Non-Hispanic,Married
3122,0,67,1,Male,Bachelor's,White,Non-Hispanic,Married
1521,0,36,1,Female,Some College or Associate Degree,White,Non-Hispanic,Married
1521,0,30,1,Male,High School or below,White,Non-Hispanic,Married
9999,0,47,1,Female,Some College or Associate Degree,Black,Non-Hispanic,Married
9999,0,47,1,Male,High School or below,Black,Non-Hispanic,Married
6642,0,57,1,Male,High School or below,White,Hispanic,Married
6642,0,44,1,Female,High School or below,White,Hispanic,Married
6642,0,22,1,Female,Bachelor's,White,Hispanic,Single
6642,0,23,1,Female,Bachelor's,White,Hispanic,Single
6642,0,32,1,Female,Some College or Associate Degree,White,Hispanic,Married
6642,0,33,1,Male,Some College or Associate Degree,White,Hispanic,Married
6642,0,56,1,Female,High School or below,White,Hispanic,Married
6642,0,60,1,Male,Some College or Associate Degree,White,Hispanic,Married
9999,0,61,1,Male,High School or below,White,Non-Hispanic,Married
6642,0,58,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
6642,0,56,1,Female,Bachelor's,White,Non-Hispanic,Married
2560,0,41,1,Male,Bachelor's,White,Non-Hispanic,Married
2560,0,40,1,Female,Bachelor's,White,Non-Hispanic,Married
6642,0,34,1,Male,High School or below,Black,Non-Hispanic,Single
6642,0,37,1,Male,High School or below,Black,Hispanic,Single
6642,0,59,1,Female,Some College or Associate Degree,White,Non-Hispanic,Married
1521,37179,37,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Divorced
1521,37179,34,1,Male,Bachelor's,White,Non-Hispanic,Single
1521,0,49,1,Male,Bachelor's,White,Non-Hispanic,Divorced
1521,37179,55,1,Male,High School or below,White,Non-Hispanic,Married
6642,0,48,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
6642,0,16,1,Female,High School or below,White,Non-Hispanic,Single
6642,0,20,1,Female,Some College or Associate Degree,White,Non-Hispanic,Single
1521,0,42,1,Male,High School or below,Black,Non-Hispanic,Single
6642,0,42,1,Female,Bachelor's,White,Non-Hispanic,Married
6642,0,31,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
1521,37119,80,1,Male,Bachelor's,White,Non-Hispanic,Married
9999,0,48,1,Male,Some College or Associate Degree,White,Non-Hispanic,Married
9999,0,49,1,Female,High School or below,White,Non-Hispanic,Married
2560,0,30,1,Female,High School or below,Black,Non-Hispanic,Single
6642,0,67,1,Male,Graduate or Professional Degree,Black,Non-Hispanic,Married
6642,0,25,2,Female,Bachelor's,White,Hispanic,Married
6642,0,25,2,Male,Bachelor's,White,Non-Hispanic,Married
1521,0,34,1,Female,Bachelor's,White,Non-Hispanic,Married
1521,0,38,1,Male,Bachelor's,White,Non-Hispanic,Married
1521,0,61,1,Male,Bachelor's,White,Non-Hispanic,Married
1521,0,57,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
3122,0,27,1,Female,Graduate or Professional Degree,Black,Non-Hispanic,Single
3122,0,31,1,Male,Some College or Associate Degree,Black,Non-Hispanic,Single
3122,0,45,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Divorced
1521,37119,35,1,Female,High School or below,White,Hispanic,Divorced
1521,37119,19,1,Male,High School or below,White,Hispanic,Single
1521,37119,21,1,Female,Some College or Associate Degree,White,Hispanic,Single
3121,37057,39,2,Male,High School or below,White,Non-Hispanic,Married
3121,37057,40,1,Female,High School or below,White,Non-Hispanic,Married
3121,0,55,1,Female,High School or below,White,Hispanic,Married
1521,0,50,1,Male,Some College or Associate Degree,Black,Non-Hispanic,Married
1521,0,53,1,Female,Graduate or Professional Degree,Black,Non-Hispanic,Married
1521,0,58,1,Female,Some College or Associate Degree,White,Non-Hispanic,Married
1521,0,60,1,Male,High School or below,White,Non-Hispanic,Married
6641,0,39,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
6641,0,38,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
3121,37057,42,1,Male,High School or below,White,Non-Hispanic,Married
3121,37057,40,1,Female,High School or below,White,Non-Hispanic,Married
3121,37057,61,1,Male,Graduate or Professional Degree,White,Non-Hispanic,Married
3121,37057,66,1,Female,Bachelor's,White,Non-Hispanic,Married
6642,0,28,1,Female,Graduate or Professional Degree,Asian,Non-Hispanic,Single
6642,0,28,1,Female,Bachelor's,Asian,Non-Hispanic,Single
6642,0,54,1,Male,Bachelor's,Black,Non-Hispanic,Married
6642,0,67,2,Male,Some College or Associate Degree,White,Non-Hispanic,Married
6642,0,57,1,Male,High School or below,White,Non-Hispanic,Married
6642,0,56,1,Female,High School or below,White,Non-Hispanic,Married
1521,37119,64,1,Female,Some College or Associate Degree,White,Non-Hispanic,Married
1521,37119,52,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Divorced
1521,0,63,1,Female,Graduate or Professional Degree,White,Non-Hispanic,Married
6642,0,44,2,Male,Bachelor's,White,Non-Hispanic,Divorced
